STATE,ORIG_LABEL,MAP_SYM1,MAP_SYM2,UNIT_LINK,PROV_NO,PROVINCE,UNIT_NAME,UNIT_AGE,UNITDESC,STRAT_UNIT,UNIT_COM,MAP_REF,ROCKTYPE1,ROCKTYPE2,ROCKTYPE3,UNIT_REF
NY,Trba,TRba,TRba;3,NYTRba;3,3,Lower Hudson Sheet,Brunswick Formation,Upper Triassic,"Brunswick Formation - mudstone, sandstone and arkose.",,"part of Newark Group 0-7000 ft. (0-2100 m).Unit description from USGS Lexicon website (ref. NY046) and reference NY045:The rank of the Brunswick is raised to Brunswick Group of the Newark Supergroup in NJ, NY, and PA. It includes the Passaic Formation of Olsen (1980), in NJ and NY, the Orange Mountain Basalt in NJ and NY, the Feltville Formation in NJ, the Preakness Basalt in NJ and NY, and the Towaco Formation, Hook Mountain Basalt, and Boonton Formation in NJ. In PA, the Brunswick Group is divided into the lower part, equivalent to the Passaic, the Jacksonwald Basalt, equivalent to the Orange Mountain, and the upper part, equivalent to the Feltville (Lyttle and Epstein, 1987).",NY001,mudstone,sandstone,arkose,NY002NY045NY046
NY,Trbg,TRbg,TRbg;3,NYTRbg;3,3,Lower Hudson Sheet,Brunswick Formation,Upper Triassic,Brunswick Formation - sandstone and conglomerate.,,"part of Newark Group 0-7000 ft. (0-2100 m).Unit description from USGS Lexicon website (ref. NY046) and reference NY045:The rank of the Brunswick is raised to Brunswick Group of the Newark Supergroup in NJ, NY, and PA. It includes the Passaic Formation of Olsen (1980), in NJ and NY, the Orange Mountain Basalt in NJ and NY, the Feltville Formation in NJ, the Preakness Basalt in NJ and NY, and the Towaco Formation, Hook Mountain Basalt, and Boonton Formation in NJ. In PA, the Brunswick Group is divided into the lower part, equivalent to the Passaic, the Jacksonwald Basalt, equivalent to the Orange Mountain, and the upper part, equivalent to the Feltville (Lyttle and Epstein, 1987).",NY001,sandstone,conglomerate,,NY002NY045NY046
NY,Trbs,TRbs,TRbs;3,NYTRbs;3,3,Lower Hudson Sheet,Brunswick Formation,Upper Triassic,"Brunswick Formation - sandstone, siltstone and mudstone.",,"part of Newark Group 0-7000 ft. (0-2100 m).Unit description from USGS Lexicon website (ref. NY046) and reference NY045:The rank of the Brunswick is raised to Brunswick Group of the Newark Supergroup in NJ, NY, and PA. It includes the Passaic Formation of Olsen (1980), in NJ and NY, the Orange Mountain Basalt in NJ and NY, the Feltville Formation in NJ, the Preakness Basalt in NJ and NY, and the Towaco Formation, Hook Mountain Basalt, and Boonton Formation in NJ. In PA, the Brunswick Group is divided into the lower part, equivalent to the Passaic, the Jacksonwald Basalt, equivalent to the Orange Mountain, and the upper part, equivalent to the Feltville (Lyttle and Epstein, 1987).",NY001,sandstone,siltstone,mudstone,NY002NY045NY046
NY,Trhc,TRhc,TRhc;3,NYTRhc;3,3,Lower Hudson Sheet,Hammer Creek Formation,Upper Triassic,Hammer Creek Formation - conglomerate.,,part of Newark Group 0-7000 ft. (0-2100 m).,NY001,conglomerate,,,NY002
NY,Trl,TRl,TRl;3,NYTRl;3,3,Lower Hudson Sheet,Ladentown diabase and baslatic lava,Upper Triassic,Ladentown diabase and basaltic lava,,part of Newark Group 0-7000 ft. (0-2100 m).,NY001,diabase,basalt,,NY002
NY,Trp,TRp,TRp;3,NYTRp;3,3,Lower Hudson Sheet,Palisade Diabase ,Early Jurassic,Palisade Diabase ,,"part of Newark Group 0-7000 ft. (0-2100 m).Unit description and age change from USGS Lexicon website (ref. NY046) and reference NY003:Occurs in a belt that stretches northeast to southwest in the northwest portion of western Staten Island, NY, adjacent to a belt of Lockatong Formation. It is a gray, white, and black dense rock composed mostly of plagioclase feldspar, augite, and quartz, and exhibits very little weathering and fracturing (Pagano, 1994). ",NY001,diabase,,,NY002NY003NY046
NY,Trs,TRs,TRs;3,NYTRs;3,3,Lower Hudson Sheet,Stockton Formation,Upper Triassic,"Stockton Formation - arkose, conglomerate, and mudstone.",,part of Newark Group 0-7000 ft. (0-2100 m).Age change to Middle to Upper Triassic as per USGS Lexicon website (ref. NY046) and reference NY011.,NY001,arkose,conglomerate,mudstone,NY002NY011NY046
NY,h2o,water,water;1,NYwater;1,1,Adirondack Sheet,water,Holocene,water,,,NY001,water,,,NY001
NY,h2o,water,water;2,NYwater;2,2,Hudson-Mohawk Sheet,water,Holocene,water,,,NY001,water,,,NT001
NY,h2o,water,water;3,NYwater;3,3,Lower Hudson Sheet,water,Holocene,water,,,NY001,water,,,NY001
NY,h2o,water,water;4,NYwater;4,4,Niagara Sheet,water,Holocene,water,,,NY001,water,,,NY001
NY,h2o,water,water;5,NYwater;5,5,Finger Lakes Sheet,water,Holocene,water,,,NY001,water,,,NY001
NY,a,Ya,Ya;1,NYYa;1,1,Adirondack Sheet,Metanorthosite and anorthositic gneiss,Middle Proterozoic,"Metanorthosite and anorthositic gneiss - mafic mineral percentage contoured in northwestern Marcy massif (St. Regis Quadrangle); contour value shown on high side of countoue line.  See also Yach, Yack, Yamu.",,,NY001,metavolcanic rock,paragneiss,,NY002
NY,a,Ya,Ya;2,NYYa;2,2,Hudson-Mohawk Sheet,Metanorthosite and anorthositic gneiss,Middle Proterozoic,Metanorthosite and anorthositic gneiss.,,,NY001,metavolcanic rock,paragneiss,,NY002
NY,ach,Yach,Yach;1,NYYach;1,1,Adirondack Sheet,Hybrid rock:  mangeritic to charnockitic gneiss,Middle Proterozoic,"Hybrid rock:  mangeritic to charnockitic gneiss - with xenocrysts of calcic andesine and, locally, xenoliths of anorthosite; with increasing percentage of anorthosite component, passes gradationally into anorthositic rocks.",,,NY001,gneiss,anorthosite,,NY002
NY,ack,Yack,Yack;1,NYYack;1,1,Adirondack Sheet,Interlayered gabbroic or noritic metanorthosite,Middle Proterozoic,"Interlayered gabbroic or noritic metanorthosite - mangerite or charnockite, and the Yach lithology.",,,NY001,metavolcanic rock,granulite,anorthosite,NY002
NY,am,Yam,Yam;1,NYYam;1,1,Adirondack Sheet,Amphibolite,Middle Proterozoic,"Amphibolite - commonly biotitic; garnetiferous, pyroxenic, in and adjacent to Adirondack Highlands.",,,NY001,amphibolite,,,NY002
NY,am,Yam,Yam;2,NYYam;2,2,Hudson-Mohawk Sheet,Amphibolite,Middle Proterozoic,"Amphibolite - commonly biotitic; garnetiferous, pyroxenic, in and adjacent to central massif of Adirondacks.",,,NY001,amphibolite,,,NY002
NY,am,Yam,Yam;3,NYYam;3,3,Lower Hudson Sheet,Amphibolite,Middle Proterozoic,"Amphibolite - pyroxenic amphibolite, hornblende gneiss, commonly biotitic, garnetiferous; subordinate calcsilicate rock.",,,NY001,amphibolite,mafic gneiss,calc-silicate rock,NY002
NY,amg,Yamg,Yamg;1,NYYamg;1,1,Adirondack Sheet,"Interlayered amphibolite and granitic, charnockitic, mangeritic, or syenitic gneiss",Middle Proterozoic,"Interlayered amphibolite and granitic, charnockitic, mangeritic, or syenitic gneiss.",,,NY001,amphibolite,gneiss,,NY002
NY,amg,Yamg,Yamg;2,NYYamg;2,2,Hudson-Mohawk Sheet,"Interlayered amphibolite and granitic, charnockitic, mangeritic, or syenitic gneiss",Middle Proterozoic,"Interlayered amphibolite and granitic, charnockitic, mangeritic, or syenitic gneiss.",,,NY001,amphibolite,gneiss,,NY002
NY,amg,Yamg,Yamg;3,NYYamg;3,3,Lower Hudson Sheet,Interlayered amphibolite and hornblende granitic gneiss,Middle Proterozoic,Interlayered amphibolite and hornblende granitic gneiss.,,,NY001,amphibolite,granitic gneiss,,NY002
NY,amu,Yamu,Yamu;1,NYYamu;1,1,Adirondack Sheet,Hybrid rock: anorthositic and metasedimentary rock,Middle Proterozoic,"Hybrid rock:  anorthositic and metasedimentary rock - ranges from anorthositic rock with local blocks, shreds or layers of undifferentiated metasediment, to mappable roof pendants and/or xenoliths of metasediment in anorthositic rock.",,,NY001,anorthosite,metasedimentary rock,,NY002
NY,ao,Yao,Yao;1,NYYao;1,1,Adirondack Sheet ,Gabbroic or noritic metanorthosite,Middle Proterozoic,Gabbroic or noritic metanorthosite - dark mineral content in excess of 10 percent (part of unit Ya).,,"Printed map does not contain a unit named 'ao'; only a unit named 'a' and mentions that 'overprint signifies dark mineral content in excess of 10 percent (mainly gabbroic or noritic metanorthosite)'.  Overprint means that a different pattern is used over the color of unit 'a'.  The digital version of the map has separated this unit out into a new unit and called it 'ao', so I have included it here. ",NY001,metavolcanic rock,,,NY002
NY,ao,Yao,Yao;2,NYYao;2,2,Hudson-Mohawk Sheet ,Gabbroic or noritic metanorthosite,Middle Proterozoic,Gabbroic or noritic metanorthosite - dark mineral content in excess of 10 percent (part of unit Ya).,,"Printed map does not contain a unit named 'ao'; only a unit named 'a' and mentions that 'overprint signifies dark mineral content in excess of 10 percent (mainly gabbroic or noritic metanorthosite)'.  Overprint means that a different pattern is used over the color of unit 'a'.  The digital version of the map has separated this unit out into a new unit and called it 'ao', so I have included it here. ",NY001,metavolcanic rock,,,NY002
NY,bg,Ybg,Ybg;2,NYYbg;2,2,Hudson-Mohawk Sheet,Biotite granite gneiss,Middle Proterozoic,Biotite granite gneiss - overprint signifies inequigranular texture.,,,NY001,granitic gneiss,,,NY002
NY,bg,Ybg,Ybg;3,NYYbg;3,3,Lower Hudson Sheet,Biotite granite gneiss,Middle Proterozoic,Biotite granite gneiss - overprint signifies inequigranular texture.,,,NY001,granitic gneiss,,,NY002
NY,bhg,Ybhg,Ybhg;3,NYYbhg;3,3,Lower Hudson Sheet,Biotite-hornblende granite and granite gneiss,Middle Proterozoic,Biotite-hornblende granite and granite gneiss.,,,NY001,granite,granitic gneiss,,NY002
NY,bqp,Ybqp,Ybqp;1,NYYbqp;1,1,Adirondack Sheet,"Biotite-quartz-plagioclase paragneiss, amphibolite, and related migmatite",Middle Proterozoic,"Biotite-quartz-plagioclase paragneiss, amphibolite, and related migmatite - locally sillimanitic; commonly garnetiferous in and adjacent to Adirondack Highlands.",,,NY001,paragneiss,amphibolite,migmatite,NY002
NY,bqp,Ybqp,Ybqp;2,NYYbqp;2,2,Hudson-Mohawk Sheet,"Biotite-quartz-plagioclase gneiss, amphibolite, and related migmatite",Middle Proterozoic,"Biotite-quartz-plagioclase gneiss, amphibolite, and related migmatite - locally sillimanitic; commonly garnetiferous in and adjacent to Adirondack Highlands.",,,NY001,gneiss,amphibolite,migmatite,NY002
NY,bqpc,Ybqpc,Ybqpc;3,NYYbqpc;3,3,Lower Hudson Sheet,Biotite-quartz-plagioclase gneiss,Middle Proterozoic,"Biotite-quartz-plagioclase gneiss - with subordinate biotite granitic gneiss, amphibolite, calcsilicate rock.",,,NY001,gneiss,granitic gneiss,amphibolite; calc-silicate rock,NY002
NY,bqpq,Ybqpq,Ybqpq;1,NYYbqpq;1,1,Adirondack Sheet,Biotite-quartz-plagioclase paragneiss,Middle Proterozoic,"Biotite-quartz-plagioclase paragneiss - commonly very low in biotite content, with interbedded feldspathic and biotitic quartzite and amphibolite; sillimanite and garnet common, graphite sporadic.",,,NY001,paragneiss,quartzite,amphibolite,NY002
NY,bqpq,Ybqpq,Ybqpq;2,NYYbqpq;2,2,Hudson-Mohawk Sheet,Biotite-quartz-plagioclase gneiss,Middle Proterozoic,"Biotite-quartz-plagioclase gneiss - commonly very low in biotite content, with interbedded feldspathic and biotitic quartzite and amphibolite; sillimanite and garnet common, graphite sporadic.",,,NY001,gneiss,quartzite,amphibolite,NY002
NY,cs,Ycs,Ycs;1,NYYcs;1,1,Adirondack Sheet,Dolomitic and calcitic marbles interlayered with significant amounts of calcsilicate rock,Middle Proterozoic,"Dolomitic and calcitic marbles interlayered with significant amounts of calcsilicate rock - metasedimentary amphibolite, pyroxene granulite, and various gneisses; includes interlayered diopsidic and tremolitic marble and quartzite, and talc-tremolite rock (mined in Balmat-Edwards belt, northwest Adirondacks).",,,NY001,marble,calc-silicate rock,amphibolite; granulite; gneiss; quartzite; schist,NY002
